100
2503
80	40	24	18	14	82	27	65	90	87	59	40	37	56	43	5	86	56	87	71	62	8	22	27	90	37	23	98	7	45	58	35	7	28	52	72	8	52	70	69	49	9	90	31	55	32	71	40	60	7	75	54	68	48	96	20	68	87	71	63	19	72	12	49	22	37	1	43	63	59	7	28	16	12	75	5	85	3	90	43	39	71	45	5	53	32	73	100	39	13	66	43	74	38	8	88	66	2	1	36	
71	4	55	53	94	24	48	52	47	58	40	37	16	66	14	9	5	66	96	24	47	10	78	12	23	93	98	79	81	45	49	9	15	86	74	41	95	74	79	49	54	39	86	77	91	78	51	24	59	65	100	67	3	73	2	16	86	12	10	83	12	42	75	19	13	28	38	1	77	42	64	92	87	35	15	57	11	27	19	72	8	90	78	69	82	76	34	41	96	84	62	50	89	71	11	11	54	100	7	94	
29	85	4	84	56	78	75	44	3	86	37	16	40	11	18	59	61	59	93	23	38	87	89	87	68	80	18	21	37	51	43	23	26	46	99	72	63	35	45	22	93	25	16	49	97	64	56	83	96	90	93	23	42	59	54	93	45	100	1	51	4	11	86	9	57	75	87	48	41	62	4	71	74	36	52	94	52	13	89	86	5	20	57	26	30	84	51	16	70	79	21	23	21	15	57	5	46	46	56	3	
2	99	94	41	18	11	49	49	47	17	56	66	11	48	57	87	60	2	45	15	65	57	35	59	64	54	86	29	20	13	69	24	25	43	67	58	77	79	53	66	6	3	58	95	40	4	99	82	28	97	61	68	6	23	4	57	85	48	77	57	44	94	11	95	35	54	64	94	23	95	63	1	13	100	16	100	26	16	46	89	8	55	22	88	25	25	64	26	13	60	73	35	91	27	13	19	49	33	68	93	
41	57	19	89	16	7	3	86	15	92	43	14	18	57	71	43	43	10	51	80	58	97	52	54	11	76	94	39	61	28	72	19	89	5	39	16	32	8	37	72	59	51	11	46	63	99	43	23	79	56	35	99	89	27	33	56	52	25	81	89	85	45	47	38	100	15	60	40	21	61	42	83	13	83	86	17	18	10	100	63	20	64	7	39	99	48	35	86	45	38	32	74	5	87	12	55	77	59	85	37	
23	17	44	98	88	8	43	9	85	10	5	9	59	87	43	80	74	39	23	29	20	33	53	25	65	20	46	89	75	99	15	93	32	89	63	29	43	50	91	51	12	28	84	92	24	80	28	45	71	31	38	49	53	11	62	24	1	77	90	14	68	72	4	4	70	73	18	88	83	14	83	54	47	62	71	97	8	44	80	15	83	78	42	41	25	14	92	23	3	93	57	63	94	66	81	24	5	93	75	96	
79	80	32	65	79	10	69	89	14	96	86	5	61	60	43	74	29	33	69	48	6	76	88	60	10	21	71	84	25	7	71	59	68	66	29	31	36	5	53	23	44	13	80	69	92	86	77	51	56	3	17	37	93	71	58	19	20	100	3	25	96	51	3	89	72	52	3	66	41	82	26	32	100	82	86	42	73	56	71	14	91	70	31	23	23	48	47	23	89	84	50	51	12	48	32	45	65	80	59	61	
53	61	9	91	26	50	76	86	28	66	56	66	59	2	10	39	33	53	38	43	49	64	81	15	27	37	17	36	100	25	20	5	16	20	48	76	35	1	20	18	61	26	67	25	55	48	23	27	19	55	5	95	64	78	76	4	91	62	29	28	26	80	89	26	65	62	7	41	26	8	4	97	88	33	81	89	7	21	58	48	89	8	41	39	88	36	90	9	84	77	19	2	90	86	90	26	93	67	92	72	
95	94	76	58	97	47	58	28	49	99	87	96	93	45	51	23	69	38	40	70	16	72	99	64	58	36	47	58	55	55	6	70	94	100	50	27	48	85	52	80	67	96	31	62	82	54	73	49	84	52	99	70	68	60	9	62	25	6	57	30	78	24	74	70	74	37	90	76	57	85	19	77	80	94	87	49	18	80	84	70	2	13	98	81	10	25	58	74	87	98	100	96	36	29	81	16	83	46	69	86	
78	31	7	57	60	61	44	31	7	31	71	24	23	15	80	29	48	43	70	42	83	43	55	83	39	38	97	99	81	33	19	100	96	53	37	100	53	91	46	55	80	59	56	42	57	48	55	51	46	70	66	93	42	14	91	33	89	18	24	67	33	73	41	56	91	72	27	29	73	78	1	56	60	20	50	28	51	81	40	19	25	41	63	65	18	55	6	42	40	28	3	47	77	80	19	82	7	70	85	15	
11	41	35	79	64	59	47	71	93	12	62	47	38	65	58	20	6	49	16	83	23	22	64	7	73	91	19	20	45	88	5	77	72	81	1	33	59	21	65	76	27	43	21	19	26	56	63	9	40	85	15	2	43	49	35	45	41	67	60	1	44	46	98	44	40	32	22	24	79	39	40	91	65	53	81	22	17	59	31	5	86	34	88	10	93	42	30	60	98	59	10	45	63	83	30	43	55	33	59	22	
72	6	50	7	64	88	81	65	78	21	8	10	87	57	97	33	76	64	72	43	22	39	63	56	81	100	78	10	75	87	64	4	43	82	47	90	44	15	62	51	53	81	37	81	91	67	71	61	90	60	19	11	71	43	100	42	55	9	78	41	12	19	92	63	13	6	69	96	89	39	55	9	68	91	41	58	21	47	52	85	78	43	15	74	93	82	55	85	75	41	12	9	44	10	61	90	45	86	51	93	
63	17	60	98	12	24	80	98	40	98	22	78	89	35	52	53	88	81	99	55	64	63	94	20	71	50	47	56	65	69	22	44	96	40	63	98	71	49	90	30	33	34	2	23	65	52	81	100	31	70	89	57	49	38	52	79	18	37	21	38	14	24	70	93	4	85	40	69	84	78	53	65	32	56	66	94	79	15	83	30	43	76	88	52	44	87	85	70	49	61	91	10	71	84	2	82	73	76	38	76	
79	60	49	94	38	2	91	95	87	54	27	12	87	59	54	25	60	15	64	83	7	56	20	6	12	88	45	27	20	11	31	70	96	85	95	38	52	63	88	28	99	4	43	3	22	79	47	1	20	11	1	62	41	84	69	100	28	83	66	74	33	99	26	25	27	18	16	23	32	21	95	48	97	66	10	79	62	22	52	82	6	11	29	55	51	40	41	51	4	9	50	1	22	39	54	87	74	63	61	4	
14	27	41	1	57	15	50	19	73	19	90	23	68	64	11	65	10	27	58	39	73	81	71	12	1	15	19	93	43	19	19	11	82	18	89	4	89	2	95	9	91	47	13	36	72	60	51	94	81	51	60	41	3	67	54	71	89	86	75	65	13	44	74	3	85	3	82	25	76	21	31	14	93	59	13	49	69	95	43	34	52	82	14	80	22	28	48	16	71	43	96	96	31	19	96	9	33	93	70	45	
45	45	63	63	50	2	14	71	23	60	37	93	80	54	76	20	21	37	36	38	91	100	50	88	15	62	11	85	50	65	19	80	74	79	23	89	23	88	98	1	15	14	53	12	22	85	82	77	11	22	33	48	22	21	18	6	87	68	73	11	96	66	63	44	71	91	41	40	35	23	36	35	15	41	57	100	70	34	8	92	18	12	16	17	91	72	77	95	70	80	80	49	23	70	57	12	58	22	5	78	
89	17	19	89	45	96	71	11	17	96	23	98	18	86	94	46	71	17	47	97	19	78	47	45	19	11	51	22	60	4	37	61	98	50	17	94	49	40	18	5	85	90	29	97	2	70	64	35	54	74	97	47	92	6	25	43	44	74	61	92	66	3	20	79	15	43	49	13	68	90	85	97	1	40	56	23	41	48	5	19	20	20	31	90	18	91	33	72	64	70	75	36	72	89	40	70	87	89	74	67	
34	72	46	65	88	5	48	72	77	74	98	79	21	29	39	89	84	36	58	99	20	10	56	27	93	85	22	65	27	74	26	96	19	58	9	83	47	89	11	28	79	21	47	79	79	32	14	69	58	7	97	7	42	84	85	37	12	7	47	10	83	31	71	11	4	32	73	79	30	33	90	60	10	47	38	8	67	6	85	22	42	63	86	98	100	19	45	30	55	31	92	5	8	34	78	95	8	2	63	28	
31	1	98	29	48	57	60	5	18	5	7	81	37	20	61	75	25	100	55	81	45	75	65	20	43	50	60	27	79	18	32	1	72	3	57	36	44	74	24	100	86	82	86	68	26	93	20	28	30	86	2	60	25	98	25	60	49	37	23	85	96	27	93	94	8	15	28	44	58	37	79	73	47	3	56	15	86	59	81	78	78	15	64	70	36	77	50	56	39	68	97	63	55	96	62	76	22	52	33	67	
3	61	93	70	59	64	94	3	56	56	45	45	51	13	28	99	7	25	55	33	88	87	69	11	19	65	4	74	18	75	82	50	4	31	27	98	55	68	88	33	54	27	90	94	74	24	21	65	27	59	62	88	93	82	27	95	4	63	85	68	31	3	27	76	63	40	79	27	13	65	96	98	33	96	17	38	59	58	19	49	57	43	74	1	39	70	76	92	6	86	23	41	42	94	52	82	60	84	55	63	
83	49	30	76	57	40	9	25	34	4	58	49	43	69	72	15	71	20	6	19	5	64	22	31	19	19	37	26	32	82	19	35	79	46	4	43	1	39	63	69	7	44	3	93	33	57	79	18	49	6	83	33	2	76	47	37	43	90	94	58	80	84	69	37	7	3	32	76	26	86	15	38	86	4	48	98	5	95	33	11	61	6	60	100	56	80	1	8	37	72	39	96	34	76	84	35	96	66	56	15	
78	3	99	9	40	17	92	70	34	22	35	9	23	24	19	93	59	5	70	100	77	4	44	70	11	80	61	96	1	50	35	54	64	100	17	31	14	66	83	74	65	45	75	50	62	12	94	46	46	1	16	11	34	79	21	94	96	15	48	43	77	78	55	6	53	94	20	58	3	91	91	55	52	62	91	33	43	85	47	57	45	14	58	27	59	53	21	76	72	27	60	41	29	11	56	70	90	45	75	13	
7	52	12	50	60	22	13	38	86	55	7	15	26	25	89	32	68	16	94	96	72	43	96	96	82	74	98	19	72	4	79	64	60	51	50	71	6	52	93	86	39	13	51	4	10	79	9	28	60	33	45	36	49	72	35	13	69	59	9	37	65	29	44	75	1	82	98	45	3	75	46	79	70	13	7	54	65	57	60	18	96	73	3	96	84	95	39	19	31	93	87	30	9	79	97	36	68	58	66	1	
26	80	38	92	93	37	81	51	73	100	28	86	46	43	5	89	66	20	100	53	81	82	40	85	18	79	50	58	3	31	46	100	51	98	75	84	68	85	5	87	84	41	6	24	27	7	22	50	49	95	26	44	22	14	5	10	38	8	52	38	78	79	88	36	54	56	34	26	91	60	25	89	56	16	91	99	83	46	16	6	91	10	42	99	45	57	68	81	55	24	1	44	20	61	92	14	61	69	1	91	
66	23	91	86	45	28	48	8	3	93	52	74	99	67	39	63	29	48	50	37	1	47	63	95	89	23	17	9	57	27	4	17	50	75	73	27	93	22	60	54	18	7	16	97	16	88	6	95	40	12	67	97	17	68	13	11	93	46	13	36	12	41	31	11	100	24	26	10	83	99	97	60	43	81	14	87	14	54	24	39	34	41	53	51	94	48	25	42	38	5	65	69	80	89	78	29	96	41	25	84	
29	50	65	4	46	87	60	21	12	99	72	41	72	58	16	29	31	76	27	100	33	90	98	38	4	89	94	83	36	98	43	31	71	84	27	52	98	74	41	49	49	51	36	10	20	14	91	49	44	41	36	74	83	25	77	40	23	68	39	48	5	58	90	6	15	47	3	51	53	60	40	20	47	30	93	72	30	96	49	74	60	22	84	9	92	39	19	35	47	100	100	48	67	31	23	7	22	65	4	39	
26	63	20	60	51	47	65	53	34	56	8	95	63	77	32	43	36	35	48	53	59	44	71	52	89	23	49	47	44	55	1	14	6	68	93	98	10	1	90	7	41	55	85	20	27	8	17	10	73	84	58	61	100	51	7	53	28	54	60	67	77	79	23	82	63	45	89	33	12	61	19	13	4	11	48	49	46	15	82	95	93	29	5	52	62	36	87	38	16	38	37	32	60	26	94	46	28	35	80	6	
47	92	16	48	17	21	59	46	12	36	52	74	35	79	8	50	5	1	85	91	21	15	49	63	2	88	40	89	74	68	39	66	52	85	22	74	1	85	44	100	4	65	47	66	12	47	31	24	81	52	69	12	31	38	52	24	60	21	38	14	82	94	35	85	98	4	2	12	93	75	56	86	18	21	59	9	12	48	33	54	25	27	11	53	10	46	17	42	90	21	82	87	60	70	23	35	65	97	4	33	
76	39	69	89	40	92	34	60	80	11	70	79	45	53	37	91	53	20	52	46	65	62	90	88	95	98	18	11	24	88	63	83	93	5	60	41	90	44	32	77	79	15	89	31	42	61	63	5	70	36	45	62	98	79	38	38	18	36	66	42	96	47	88	49	10	7	71	41	35	26	93	49	12	72	2	13	87	91	7	55	14	9	9	66	81	12	49	92	66	59	81	13	13	37	43	71	38	38	98	32	
30	51	83	47	74	6	64	19	20	3	69	49	22	66	72	51	23	18	80	55	76	51	30	28	9	1	5	28	100	33	69	74	86	87	54	49	7	100	77	90	15	62	90	6	29	36	8	11	12	78	44	68	83	72	2	88	42	76	36	100	72	32	24	79	24	74	48	66	30	17	39	53	69	71	62	24	16	53	52	37	39	31	24	47	93	97	7	13	49	36	82	47	21	78	75	31	21	38	57	64	
21	97	39	81	40	58	38	69	70	34	49	54	93	6	59	12	44	61	67	80	27	53	33	99	91	15	85	79	86	54	7	65	39	84	18	49	41	4	79	15	24	81	5	54	88	22	98	66	17	8	2	58	48	63	42	17	31	31	77	71	42	75	79	69	57	69	97	62	43	14	26	25	47	100	19	69	4	96	82	26	35	37	64	9	98	52	25	49	32	22	6	98	9	49	31	62	64	12	60	76	
19	67	15	4	31	44	93	40	93	58	9	39	25	3	51	28	13	26	96	59	43	81	34	4	47	14	90	21	82	27	44	45	13	41	7	51	55	65	15	62	81	57	52	17	93	47	31	11	27	96	36	1	97	41	52	72	87	100	66	79	56	96	8	81	84	47	59	90	20	95	93	86	28	68	18	20	21	98	22	6	74	68	53	63	41	1	72	44	68	12	81	70	49	81	23	2	38	30	35	43	
36	27	46	12	60	74	27	93	56	47	90	86	16	58	11	84	80	67	31	56	21	37	2	43	13	53	29	47	86	90	3	75	51	6	16	36	85	47	89	90	5	52	42	35	52	89	36	92	97	43	31	40	51	30	27	43	47	75	16	86	32	32	57	84	37	42	21	80	23	13	29	68	61	81	34	1	38	95	72	43	4	87	22	42	60	52	76	100	47	14	14	38	51	46	76	98	39	6	26	98	
59	74	76	45	11	61	29	88	39	5	31	77	49	95	46	92	69	25	62	42	19	81	23	3	36	12	97	79	68	94	93	50	4	24	97	10	20	66	31	6	54	17	35	74	4	30	79	70	65	2	77	19	14	7	91	99	81	3	95	9	21	58	39	64	76	14	59	44	84	49	64	52	9	62	3	16	22	94	80	94	7	98	5	74	68	36	51	46	72	29	46	10	49	79	22	28	90	79	80	4	
53	89	77	8	14	11	72	29	58	59	55	91	97	40	63	24	92	55	82	57	26	91	65	22	72	22	2	79	26	74	33	62	10	27	16	20	27	12	42	29	88	93	52	4	52	83	89	95	88	53	12	90	74	88	44	53	59	46	64	36	5	14	7	2	42	61	90	99	98	28	25	65	37	29	37	10	70	94	63	65	26	24	81	19	89	20	88	19	45	60	39	7	5	3	35	89	16	20	96	63	
78	31	24	46	58	91	59	47	35	4	32	78	64	4	99	80	86	48	54	48	56	67	52	79	60	85	70	32	93	24	57	12	79	7	88	14	8	47	61	36	22	47	89	30	83	15	6	30	87	79	29	1	18	79	58	93	70	48	64	91	96	62	18	50	40	9	100	45	72	44	21	54	59	89	31	82	56	46	51	20	20	94	6	10	13	97	95	76	85	50	37	76	74	12	20	53	80	82	99	10	
33	90	64	12	84	21	59	82	33	31	71	51	56	99	43	28	77	23	73	55	63	71	81	47	51	82	64	14	20	21	79	94	9	22	6	91	17	31	63	8	98	31	36	79	89	6	32	69	78	75	84	80	6	37	7	32	72	47	47	51	3	92	90	62	84	36	48	91	6	38	35	53	1	87	70	2	9	28	9	99	69	34	96	30	61	77	27	16	80	57	65	99	39	2	17	58	32	71	13	38	
17	96	19	89	49	63	37	2	53	24	40	24	83	82	23	45	51	27	49	51	9	61	100	1	94	77	35	69	28	65	18	46	28	50	95	49	10	24	5	11	66	11	92	70	95	30	69	94	98	69	7	25	28	16	59	84	92	70	97	16	67	56	40	81	24	77	34	48	12	73	45	46	27	31	25	77	43	53	2	69	100	4	65	82	79	54	48	64	44	62	38	24	60	34	8	61	67	82	5	62	
47	31	18	31	20	68	28	36	44	2	60	59	96	28	79	71	56	19	84	46	40	90	31	20	81	11	54	58	30	27	49	46	60	49	40	44	73	81	70	12	17	27	97	65	88	87	78	98	25	28	54	43	48	87	44	65	61	41	54	58	94	8	10	83	69	42	96	46	34	77	98	74	63	52	16	96	46	75	79	38	80	1	89	63	24	53	7	26	23	96	54	51	48	75	53	54	97	31	88	26	
51	19	39	77	10	10	97	66	99	86	7	65	90	97	56	31	3	55	52	70	85	60	70	11	51	22	74	7	86	59	6	1	33	95	12	41	84	52	36	78	8	96	43	2	53	79	75	69	28	47	14	37	20	33	24	54	93	46	34	43	58	8	49	5	84	28	73	19	54	64	8	31	50	66	47	91	50	86	82	66	37	4	1	83	56	47	22	66	3	92	96	55	93	87	85	86	77	55	44	91	
37	58	14	81	54	82	85	49	93	33	75	100	93	61	35	38	17	5	99	66	15	19	89	1	60	33	97	97	2	62	83	16	45	26	67	36	58	69	45	44	2	36	31	77	12	29	84	7	54	14	24	91	92	10	75	62	36	3	86	98	52	91	59	53	38	91	92	93	74	99	6	32	50	12	43	2	19	43	29	94	81	11	58	5	76	55	29	96	73	88	41	90	97	47	5	63	15	58	85	87	
37	41	66	50	10	81	78	88	6	15	54	67	23	68	99	49	37	95	70	93	2	11	57	62	41	48	47	7	60	88	33	11	36	44	97	74	61	12	62	68	58	1	40	19	90	1	80	25	43	37	91	64	57	80	18	46	69	86	57	96	90	57	8	15	32	93	83	36	100	1	56	19	97	79	63	9	28	59	92	66	5	9	5	44	20	86	38	88	62	30	12	41	29	69	64	11	31	66	84	13	
77	36	56	51	9	41	18	1	22	74	68	3	42	6	89	53	93	64	68	42	43	71	49	41	3	22	92	42	25	93	2	34	49	22	17	83	100	31	98	83	48	97	51	14	74	18	6	28	48	20	92	57	26	5	75	61	88	45	92	41	77	81	33	36	34	15	70	7	73	73	90	8	54	39	44	19	33	67	31	67	24	30	85	32	14	81	43	87	72	75	77	96	78	27	5	41	38	88	41	37	
95	73	84	94	17	77	41	25	28	95	48	73	59	23	27	11	71	78	60	14	49	43	38	84	67	21	6	84	98	82	76	79	72	14	68	25	51	38	79	72	63	41	30	7	88	79	37	16	87	33	10	80	5	3	87	14	91	86	98	95	93	74	17	100	73	71	1	1	88	68	53	68	77	99	88	46	94	27	93	41	50	66	80	95	78	68	73	23	5	90	28	55	51	97	87	22	63	89	23	49	
79	56	82	67	37	47	94	28	74	66	96	2	54	4	33	62	58	76	9	91	35	100	52	69	54	18	25	85	25	27	47	21	35	5	13	77	7	52	38	2	42	52	27	91	44	58	7	59	44	24	75	18	75	87	94	94	77	82	30	32	98	41	49	73	5	56	22	88	25	62	21	9	38	13	63	24	79	32	20	87	42	63	29	94	12	74	37	90	48	48	25	84	57	16	7	62	25	39	77	82	
88	73	13	100	44	98	69	98	49	77	20	16	93	57	56	24	19	4	62	33	45	42	79	100	71	6	43	37	60	95	37	94	13	10	11	40	53	24	38	88	17	72	43	99	53	93	32	84	65	54	62	46	61	14	94	52	34	72	40	5	94	10	5	73	6	87	11	49	4	28	62	15	80	50	7	73	51	89	44	3	18	16	96	46	21	92	84	87	50	80	59	71	38	47	90	4	12	15	73	71	
92	22	22	92	3	51	88	13	30	61	68	86	45	85	52	1	20	91	25	89	41	55	18	28	89	87	44	12	49	4	43	96	69	38	93	23	28	60	18	42	31	87	47	81	59	70	72	92	61	93	36	69	88	91	77	34	51	47	88	18	36	69	97	44	19	3	5	54	66	28	29	60	43	19	80	29	87	57	73	38	89	77	11	23	16	55	17	39	100	90	92	41	47	97	28	6	64	77	89	15	
64	49	30	72	28	48	9	28	70	48	87	12	100	48	25	77	100	62	6	18	67	9	37	83	86	68	74	7	37	63	90	15	59	8	46	68	54	21	36	76	31	100	75	3	46	48	47	70	41	46	3	86	45	86	82	72	47	55	32	83	40	78	61	12	80	85	72	33	55	76	1	65	73	100	76	35	95	44	93	44	10	96	58	54	35	75	93	84	75	39	43	39	53	31	25	35	45	47	45	96	
64	51	38	42	81	70	59	67	100	38	71	10	1	77	81	90	3	29	57	24	60	78	21	66	75	73	61	47	23	85	94	48	9	52	13	39	60	38	66	36	77	66	16	95	64	64	47	97	54	34	86	57	92	98	30	40	88	32	6	68	93	88	60	26	6	90	37	42	17	11	52	14	23	1	44	68	36	89	21	100	87	85	27	46	99	65	11	82	91	83	82	44	94	91	30	36	100	17	9	100	
52	96	22	4	64	64	11	35	7	79	63	83	51	57	89	14	25	28	30	67	1	41	38	74	65	11	92	10	85	68	58	43	37	38	36	48	67	14	42	100	71	79	86	9	36	91	51	16	58	43	98	96	41	95	32	5	18	83	68	43	17	36	40	49	46	46	2	40	94	68	46	31	52	58	22	57	53	9	51	19	46	29	27	31	84	26	54	20	81	14	77	32	19	95	28	86	42	60	33	98	
8	14	91	83	80	57	19	49	79	85	19	12	4	44	85	68	96	26	78	33	44	12	14	33	13	96	66	83	96	31	80	77	65	78	12	5	77	82	96	72	42	56	32	21	5	96	3	67	94	58	52	90	77	93	98	94	36	40	93	17	29	91	85	58	75	89	8	87	3	99	64	46	84	85	55	35	97	78	88	47	67	98	49	87	72	48	60	83	60	76	71	75	2	82	80	85	85	15	41	80	
70	50	14	94	34	30	97	22	98	46	72	42	11	94	45	72	51	80	24	73	46	19	24	99	44	66	3	31	27	3	84	78	29	79	41	58	79	94	47	32	75	96	32	58	14	62	92	56	8	8	91	57	81	74	41	10	69	78	88	36	91	69	49	1	38	22	92	37	38	74	68	57	84	52	24	20	39	62	38	51	32	33	37	6	18	90	93	31	40	17	13	37	99	23	48	94	50	84	32	36	
32	4	48	63	82	93	32	4	88	50	12	75	86	11	47	4	3	89	74	41	98	92	70	26	74	63	20	71	93	27	69	55	44	88	31	90	23	35	88	24	79	8	57	39	7	18	90	40	10	49	59	8	33	17	49	5	97	61	60	40	85	49	78	7	29	21	95	96	7	6	61	49	35	22	96	91	35	98	66	60	49	57	47	3	89	64	19	39	38	52	67	21	12	56	47	46	48	20	84	81	
46	82	70	81	22	39	88	93	17	49	49	19	9	95	38	4	89	26	70	56	44	63	93	25	3	44	79	11	94	76	37	6	75	36	11	6	82	85	49	79	69	81	84	64	2	50	62	81	83	5	53	15	36	100	73	73	44	12	26	49	58	1	7	80	55	54	71	13	62	89	90	50	47	68	87	65	45	33	62	69	43	8	3	84	74	7	13	80	34	7	7	40	19	16	99	1	93	47	33	32	
96	63	64	6	49	27	17	29	94	37	22	13	57	35	100	70	72	65	74	91	40	13	4	27	85	71	15	4	8	63	7	53	1	54	100	15	63	98	10	24	57	84	37	76	42	40	84	24	69	84	38	32	34	73	5	6	19	80	6	46	75	38	29	55	8	76	44	15	40	37	30	48	28	16	60	39	3	75	75	91	16	28	24	62	8	32	51	85	82	57	97	58	50	83	11	45	32	87	8	3	
63	83	8	69	42	40	69	49	91	91	37	28	75	54	15	73	52	62	37	72	32	6	85	18	3	91	43	32	15	40	3	94	82	56	24	47	45	4	7	74	69	47	42	14	61	9	36	77	42	28	91	93	15	71	56	87	3	85	90	46	89	22	21	54	76	13	66	79	98	24	45	98	78	65	17	29	13	1	50	77	45	93	61	27	9	78	90	32	21	13	30	49	71	15	19	56	98	6	72	4	
45	9	22	5	62	62	6	34	48	96	1	38	87	64	60	18	3	7	90	27	22	69	40	16	82	41	49	73	28	79	32	20	98	34	26	3	89	2	71	48	97	59	21	59	90	100	48	34	96	73	92	83	70	1	22	11	5	72	37	2	8	92	95	71	44	66	17	31	21	40	71	84	64	42	36	39	48	19	91	53	64	60	49	22	2	55	41	63	10	69	76	79	9	85	22	82	24	97	42	83	
32	20	59	90	68	33	17	42	24	80	43	1	48	94	40	88	66	41	76	29	24	96	69	23	25	40	13	79	44	27	76	58	45	26	10	51	33	12	41	66	62	90	80	44	99	45	91	48	46	19	93	36	7	1	88	49	54	33	42	40	87	37	96	13	15	79	31	22	40	25	94	11	54	100	10	36	51	80	61	48	70	12	76	63	78	87	43	17	81	92	95	5	27	72	34	12	26	93	4	12	
