100
2653
100	97	43	97	6	92	16	16	48	92	32	19	30	47	7	5	16	43	59	79	17	36	95	45	50	85	32	100	34	16	67	30	58	56	75	73	34	68	73	19	24	10	80	65	57	35	6	70	97	78	5	76	78	32	35	77	7	21	30	88	59	15	69	51	32	100	1	98	85	2	75	31	46	33	30	82	71	25	82	22	51	83	97	77	96	44	60	78	13	23	29	77	55	61	15	100	73	52	43	53	
11	63	89	46	44	70	74	89	40	43	38	12	9	81	84	10	12	51	79	85	13	41	25	93	7	79	24	19	41	88	52	97	5	14	33	84	61	60	55	25	5	77	7	14	96	37	59	51	17	60	17	60	65	31	2	60	36	91	68	44	18	20	84	82	25	82	56	53	28	62	80	3	62	83	45	28	51	71	28	77	10	4	33	85	89	19	97	43	43	38	54	67	3	57	6	13	9	95	74	50	
24	40	16	98	34	42	90	9	24	62	89	81	6	49	10	70	86	94	17	13	21	67	72	56	38	86	84	16	53	44	8	11	24	13	64	46	13	18	66	64	43	5	27	35	25	66	43	21	64	13	41	11	23	50	56	62	48	86	91	10	18	42	79	8	86	44	24	98	77	20	67	41	27	50	6	14	20	71	19	71	4	88	25	26	56	38	62	59	18	53	40	98	28	41	92	43	9	38	15	25	
61	32	87	46	85	64	83	9	75	66	41	73	76	90	41	21	12	70	36	41	67	40	48	83	79	86	79	70	19	34	63	67	25	92	39	60	5	60	100	63	61	3	62	26	66	59	62	87	10	31	32	49	41	8	18	55	94	84	73	59	24	77	42	74	58	46	43	6	10	76	43	11	92	99	73	33	37	31	83	90	6	97	64	37	71	35	93	24	81	55	46	12	80	91	59	6	68	28	13	67	
36	71	38	19	25	84	24	81	45	74	93	61	39	43	55	59	30	48	95	25	72	48	60	83	31	62	99	36	21	41	7	30	75	92	22	29	55	70	70	16	55	5	1	45	37	15	48	54	88	37	81	54	80	17	85	41	92	95	95	16	8	16	38	40	92	50	25	1	7	17	75	27	97	86	83	55	58	81	80	89	6	24	58	70	40	90	15	91	9	96	9	60	7	81	89	37	55	49	59	10	
6	29	3	61	69	89	100	68	13	47	27	9	24	16	99	51	37	87	45	93	56	83	83	44	40	83	21	69	51	69	64	63	12	18	36	11	74	33	62	96	4	28	59	37	2	42	91	24	22	15	35	44	82	58	70	4	70	68	88	37	83	51	96	12	44	35	60	17	72	49	48	13	78	78	27	46	49	87	65	93	70	58	80	51	61	95	41	85	21	15	39	61	6	92	9	59	86	34	82	77	
17	98	28	80	24	72	50	40	22	95	87	62	21	65	79	19	6	23	50	7	38	79	31	40	3	58	86	27	29	42	95	9	23	38	79	46	73	33	35	2	21	38	69	36	98	97	62	1	25	95	94	26	48	50	9	38	85	27	48	89	32	100	56	13	92	73	17	79	93	92	65	88	37	94	17	95	19	99	94	92	79	3	33	47	72	47	93	33	67	77	96	50	96	65	9	27	92	74	81	9	
27	36	68	71	5	45	63	15	44	76	1	82	77	92	39	99	84	87	85	79	86	86	62	83	58	32	61	29	29	8	51	34	80	5	88	47	66	33	49	2	40	89	37	87	3	79	32	69	70	36	85	4	71	23	73	61	97	42	86	8	93	99	30	50	91	22	64	32	17	62	27	89	18	41	25	100	52	8	13	31	15	72	52	39	96	13	24	97	22	3	44	74	41	14	1	27	62	9	6	50	
51	19	26	99	35	23	27	28	84	15	42	18	42	67	24	7	75	82	32	24	84	79	99	21	86	61	76	23	39	38	64	45	47	30	82	73	59	15	91	71	59	58	4	54	31	96	60	56	11	80	14	61	35	89	99	9	20	26	63	68	73	80	8	24	79	92	76	37	14	70	82	67	25	84	89	100	86	89	8	32	6	26	85	13	97	17	24	91	36	26	84	19	46	79	56	46	31	34	50	61	
52	42	40	23	85	85	74	60	66	5	69	76	21	40	62	57	16	15	100	19	16	70	36	69	27	29	23	57	38	52	68	76	24	56	24	8	63	8	62	57	8	53	77	16	29	68	99	23	85	53	84	33	74	21	20	49	28	26	12	8	39	48	56	37	58	80	56	68	8	49	73	5	38	22	7	34	33	4	93	78	99	15	69	34	79	6	83	37	32	21	36	44	89	21	73	49	80	42	52	40	
45	11	50	29	85	72	73	15	46	5	8	16	11	71	32	48	25	3	34	41	53	19	21	51	29	29	39	38	6	27	73	12	68	63	29	67	45	92	91	99	87	61	54	84	37	53	74	32	44	7	1	82	21	62	10	31	28	32	14	99	63	6	91	17	93	7	100	62	27	94	43	55	30	3	76	15	69	24	27	47	19	63	79	22	30	57	29	62	76	32	80	56	50	32	27	31	51	79	80	67	
60	40	21	71	50	88	90	48	5	38	29	24	20	89	61	55	17	15	16	88	44	34	41	69	42	8	38	52	27	6	77	42	11	3	53	9	76	14	91	46	98	42	10	89	36	25	12	42	34	14	26	41	99	90	36	65	23	27	35	48	77	24	34	10	4	58	85	66	14	71	90	73	68	79	37	28	56	83	3	74	31	30	8	48	53	56	63	83	49	32	53	70	25	21	88	75	99	4	58	2	
18	53	92	8	33	27	57	21	90	89	26	43	19	23	77	54	33	97	67	52	8	63	7	64	95	51	64	68	73	77	40	88	35	10	99	66	34	37	5	44	15	34	57	12	7	98	100	55	34	95	31	62	36	41	41	55	72	66	92	98	66	14	45	37	23	52	9	28	55	66	51	62	19	81	8	11	74	8	48	35	95	52	7	62	30	40	49	36	16	49	90	25	17	6	95	50	31	49	85	50	
87	16	82	80	24	90	17	39	63	11	31	8	73	43	94	17	57	12	30	97	11	67	30	63	9	34	45	76	12	42	88	75	28	14	57	51	82	98	57	52	4	18	37	48	58	83	68	17	16	33	24	4	84	38	40	18	11	32	71	10	98	51	99	92	89	18	92	57	97	73	98	15	69	23	95	49	69	50	5	96	18	28	37	14	99	41	30	81	94	53	5	11	97	32	64	78	74	97	26	32	
98	40	1	35	83	84	95	73	30	96	7	79	95	83	5	36	1	53	58	5	24	25	75	12	23	80	47	24	68	11	35	28	70	58	92	18	77	54	95	73	10	45	51	5	81	41	94	65	91	7	34	64	81	24	78	65	16	55	1	55	69	52	73	3	27	31	32	45	18	74	44	81	68	70	3	49	60	2	49	98	76	54	100	66	56	49	36	92	99	83	53	12	55	22	84	30	66	12	65	55	
56	88	8	90	68	75	29	31	54	60	43	64	24	98	81	7	48	54	56	14	13	92	92	18	38	5	30	56	63	3	10	14	58	41	27	33	27	97	84	76	71	7	36	40	63	2	61	57	68	70	52	61	51	27	20	57	78	56	63	48	21	17	93	55	61	50	24	23	51	56	4	70	85	10	15	76	90	25	74	7	79	72	56	36	15	18	76	71	42	51	94	29	72	78	37	86	87	45	42	91	
59	92	74	38	37	52	51	96	15	90	57	58	83	15	87	99	69	32	75	33	64	39	22	36	79	88	82	24	29	53	99	57	92	27	47	75	90	50	33	46	84	58	63	52	61	86	67	91	91	67	13	49	76	25	31	31	34	18	28	71	38	46	77	56	84	55	68	64	84	16	8	61	65	29	6	70	16	60	98	63	95	94	43	15	12	8	7	91	1	86	7	12	94	10	32	33	79	47	15	69	
52	6	32	78	9	49	65	61	79	20	72	87	97	23	74	96	69	57	73	84	46	60	29	11	46	47	73	8	67	9	66	51	18	33	75	27	23	81	47	97	59	3	99	82	50	51	23	48	100	44	74	23	18	64	53	30	78	31	10	42	24	4	22	87	2	12	32	91	5	52	61	43	33	28	44	26	25	24	31	8	29	17	48	13	62	60	74	48	53	33	15	33	22	80	48	68	96	61	45	57	
9	46	37	96	33	85	76	81	9	72	51	19	49	32	53	95	10	14	34	61	13	5	55	74	73	66	59	63	45	76	34	82	77	27	90	23	19	67	46	13	55	57	12	87	83	96	20	7	50	17	33	43	76	94	99	42	75	25	74	87	80	11	92	21	32	17	14	69	39	76	95	65	83	81	37	90	5	95	19	3	23	44	40	89	56	61	33	14	18	31	96	31	88	78	42	67	64	69	25	26	
65	43	27	55	42	25	14	38	11	33	53	71	5	79	86	71	61	39	68	60	18	60	70	33	33	33	15	8	92	14	37	98	54	97	50	81	67	24	81	52	81	4	93	30	94	56	37	80	36	91	84	75	85	23	26	24	32	89	37	31	70	26	96	7	61	20	73	6	61	55	30	91	83	26	29	5	82	61	2	84	78	28	18	76	7	80	39	16	29	34	80	18	42	16	10	42	88	58	2	94	
82	34	4	57	30	29	86	79	19	33	67	74	73	54	50	20	15	90	73	55	66	100	70	62	35	49	91	62	91	91	5	57	95	84	33	47	46	81	33	31	94	19	95	42	72	60	77	35	78	29	55	37	96	57	4	59	71	72	14	28	52	65	29	46	33	52	32	36	58	56	33	6	13	74	15	89	52	7	53	19	93	19	47	17	51	86	4	77	93	9	4	7	64	70	24	57	22	2	67	90	
72	7	13	20	80	37	85	88	6	16	85	61	64	3	49	66	84	71	19	25	64	63	16	96	2	2	71	57	99	46	44	52	73	76	46	97	13	52	31	7	71	7	61	26	88	40	52	82	46	85	51	98	45	22	35	75	1	83	31	22	31	47	84	57	16	10	22	61	62	65	59	61	62	57	72	96	43	45	2	60	73	16	45	26	45	96	45	62	93	47	24	49	51	1	76	23	12	68	24	48	
1	40	15	32	87	4	79	11	38	68	36	72	47	61	48	24	54	30	24	5	43	61	55	4	21	40	59	8	87	98	15	4	10	71	84	59	55	81	94	71	76	88	71	58	84	44	36	7	29	33	57	33	3	7	66	54	87	8	84	48	46	46	46	86	62	83	97	13	5	41	94	42	42	59	98	26	69	12	38	96	65	79	10	68	84	14	50	78	78	4	88	10	53	64	79	100	56	28	57	41	
39	75	29	80	71	90	73	8	4	54	61	19	38	83	53	33	36	38	10	77	5	3	5	28	38	89	58	53	61	42	34	18	45	7	58	3	57	4	19	7	88	69	89	58	73	82	5	3	48	67	82	96	28	40	47	66	48	47	43	3	96	28	8	6	46	34	73	55	69	84	20	94	84	10	46	87	60	71	33	47	53	5	63	5	53	94	37	56	54	87	26	98	68	68	12	78	96	27	40	50	
69	7	10	1	2	22	24	60	14	41	46	56	42	11	100	72	79	61	80	7	27	62	1	59	69	37	4	77	54	10	57	37	51	36	63	99	12	93	95	61	71	89	71	98	23	64	40	60	99	34	84	53	26	76	75	28	56	10	61	90	51	34	77	70	70	66	61	22	61	80	12	16	44	1	88	95	76	29	75	73	94	15	1	99	40	17	8	18	89	80	94	80	19	85	44	61	88	75	79	65	
97	74	45	18	89	64	47	65	39	13	85	68	31	85	64	91	62	58	65	14	35	26	45	37	36	87	54	16	84	89	12	48	5	40	52	82	87	30	42	26	58	58	98	96	3	29	87	89	48	53	31	34	26	23	18	16	51	8	42	22	30	49	93	63	83	48	81	89	25	6	61	45	70	87	84	23	86	47	32	49	77	62	17	73	90	1	83	39	16	52	48	60	94	76	38	16	93	41	6	68	
44	9	16	75	59	46	99	94	37	42	52	77	11	15	75	19	44	42	57	96	25	66	37	2	98	3	31	29	37	36	7	58	81	63	61	50	83	94	72	88	84	73	23	3	64	77	47	23	27	54	29	60	65	84	15	61	16	3	23	26	28	49	97	46	65	18	5	60	55	22	84	60	5	99	58	53	59	43	15	70	21	34	86	44	89	12	40	46	4	8	90	54	45	68	89	23	45	82	62	56	
7	5	48	32	31	36	71	48	85	12	30	51	75	7	47	60	27	16	35	37	66	59	15	42	97	79	96	68	53	25	98	83	41	2	86	51	96	56	60	40	44	82	64	29	77	45	44	82	12	80	11	72	74	52	33	32	44	25	32	100	44	60	52	48	86	70	57	3	25	60	73	92	42	40	32	16	15	58	68	57	69	37	41	86	70	15	37	29	25	66	72	76	11	78	4	31	15	5	57	60	
39	38	15	66	68	36	36	70	4	85	55	10	57	1	2	5	70	59	6	59	43	62	48	91	62	32	60	99	74	12	100	68	94	61	67	23	20	37	77	52	36	5	40	87	47	44	93	21	8	79	7	68	94	41	40	13	63	95	29	48	82	29	82	58	55	26	60	17	48	79	90	81	54	40	37	95	99	16	87	4	72	78	81	7	4	34	5	47	15	80	79	73	39	99	65	69	58	30	5	94	
72	65	5	12	88	70	79	39	57	91	9	79	91	64	90	49	71	89	70	51	21	87	54	24	1	69	56	23	32	42	55	17	65	57	91	48	7	80	35	82	7	3	60	89	23	82	21	78	62	99	73	10	29	4	45	98	29	100	59	15	10	80	15	19	89	24	84	20	35	10	86	88	93	33	99	90	56	81	62	58	5	74	15	5	71	22	22	46	72	79	77	49	8	45	67	48	8	52	65	39	
91	87	62	61	87	41	43	75	43	2	7	66	37	51	36	20	5	53	97	17	64	10	88	22	25	70	11	85	44	34	34	16	91	68	91	100	50	36	78	46	29	48	99	48	27	12	8	62	10	72	44	100	98	16	54	2	46	90	12	67	12	62	80	64	65	84	92	40	46	9	30	59	30	73	33	91	40	65	61	9	68	28	40	17	42	10	97	92	23	44	7	20	94	75	36	48	62	97	86	42	
100	81	51	92	34	40	6	85	9	80	53	100	87	41	28	9	5	43	78	60	13	31	37	15	95	36	80	53	7	14	95	33	7	70	67	44	17	91	29	85	33	67	34	53	54	80	79	99	72	73	8	80	99	65	67	34	96	27	51	55	5	40	85	57	100	70	89	50	10	23	96	42	60	8	93	95	95	62	90	16	1	54	25	36	85	98	58	29	24	74	3	83	30	79	7	95	39	36	82	96	
26	72	90	69	62	90	75	5	47	65	19	70	57	75	72	4	42	98	5	17	41	32	81	35	94	85	14	84	1	26	31	24	34	52	13	74	33	84	55	51	57	82	84	31	29	11	7	73	44	8	26	37	3	89	35	22	48	14	36	91	48	34	78	9	54	44	99	32	59	85	39	42	26	94	41	14	47	59	13	9	95	3	50	91	22	15	82	74	94	13	1	10	75	46	35	69	29	33	14	27	
63	46	56	100	99	13	57	33	37	1	13	9	10	5	20	3	79	23	76	60	11	49	54	44	26	4	61	33	82	41	62	4	64	61	49	23	43	75	37	98	33	96	53	34	60	72	68	10	100	80	37	71	58	31	14	55	25	10	69	5	97	100	51	75	71	20	92	28	84	56	68	90	57	31	44	34	70	31	88	90	68	3	82	97	71	36	54	89	48	100	74	22	68	48	13	98	92	37	49	1	
72	56	4	84	91	52	100	1	93	49	72	98	29	8	41	90	43	14	78	65	23	41	80	82	48	71	35	74	21	99	36	84	81	51	76	18	76	85	96	45	3	28	26	26	65	74	94	29	98	99	3	58	67	84	60	84	58	45	98	21	25	75	90	40	29	22	15	88	69	35	74	66	64	61	62	86	54	29	22	11	90	39	75	40	22	90	52	4	57	95	39	35	28	77	17	22	98	99	73	39	
68	92	18	2	75	89	21	41	41	47	17	80	88	3	10	89	8	27	32	31	50	8	17	58	50	23	89	21	62	90	41	38	24	27	25	64	94	23	57	22	7	40	76	23	84	52	41	4	16	65	89	31	84	98	29	15	55	66	19	11	4	13	68	33	43	82	6	81	29	69	80	52	3	30	72	11	86	15	66	21	73	78	61	11	29	40	57	60	59	14	28	70	27	4	72	63	50	9	74	30	
85	86	5	57	13	15	16	30	13	72	71	13	39	82	55	49	1	19	35	2	56	18	85	70	9	73	99	20	10	36	41	40	78	20	31	53	99	26	4	35	66	47	75	18	15	33	40	45	54	67	35	14	60	29	94	34	69	43	59	94	63	50	75	35	89	68	15	55	53	50	21	34	53	29	39	76	2	90	78	59	41	7	83	86	23	7	5	54	5	8	33	37	18	40	87	76	78	30	39	77	
63	28	5	39	43	76	92	67	34	22	44	84	89	9	80	66	77	60	77	60	62	55	41	4	38	61	9	49	31	65	55	18	65	57	31	30	42	24	59	75	54	66	28	16	61	32	13	98	2	34	22	55	84	15	34	22	40	47	87	66	6	86	58	91	23	9	5	98	29	27	6	69	96	45	69	28	81	58	59	36	76	35	54	50	87	64	89	75	60	1	9	31	44	100	44	97	14	27	52	61	
43	87	96	4	72	72	44	61	33	72	57	84	28	26	58	77	38	65	7	36	48	94	92	70	85	97	20	28	28	23	72	11	16	78	34	78	75	32	71	1	87	48	56	51	16	44	63	29	46	96	48	25	58	55	69	40	9	3	22	44	85	83	42	17	79	91	8	45	66	29	29	29	18	84	51	30	15	5	53	51	40	46	34	63	27	2	4	59	94	19	20	80	79	21	8	22	31	29	86	1	
35	75	99	11	58	62	74	55	34	3	18	49	45	57	60	65	50	13	21	91	86	84	95	68	27	42	26	26	32	27	66	32	55	56	18	31	25	89	72	83	8	47	10	8	3	25	95	100	90	27	14	10	45	66	43	47	3	32	80	76	67	45	29	41	81	6	66	93	98	92	47	12	13	82	59	39	46	83	14	77	98	63	33	95	16	81	33	93	20	84	37	53	56	79	1	19	16	92	87	47	
39	47	21	6	64	71	57	35	11	8	80	10	95	69	49	47	55	2	30	68	91	73	95	88	48	86	63	12	14	35	92	71	1	63	28	10	74	37	14	31	84	43	61	42	23	32	29	59	12	51	36	69	98	19	59	87	22	80	78	2	58	96	45	74	52	27	80	67	73	40	56	22	85	11	57	34	76	77	81	4	75	20	40	76	72	6	18	20	2	89	99	72	98	77	52	64	66	78	86	1	
17	12	54	22	13	99	58	44	14	85	1	70	76	70	43	10	17	89	88	44	10	59	16	37	89	8	68	8	99	48	98	10	55	48	71	42	87	31	28	22	48	3	90	22	26	100	48	15	67	55	91	5	21	11	94	66	44	76	2	82	64	78	90	37	24	44	88	61	27	61	74	26	50	61	21	21	18	29	73	73	47	85	26	70	13	19	12	27	4	14	57	21	15	85	20	36	4	7	2	2	
1	48	63	6	75	65	90	44	56	5	90	67	57	9	54	22	14	42	59	18	18	24	8	83	32	93	73	39	63	77	66	98	69	21	38	24	80	70	52	31	46	96	51	30	28	44	82	10	12	5	48	97	25	4	63	6	85	67	58	64	53	16	92	17	80	71	78	90	77	16	84	26	46	62	14	85	21	97	99	9	96	63	67	29	83	95	69	62	66	31	98	47	82	43	44	73	92	37	29	12	
65	32	16	96	95	6	27	87	22	14	35	5	72	2	56	81	5	90	15	20	42	77	16	51	100	99	80	48	6	24	14	51	52	17	46	4	11	26	65	47	46	28	34	49	49	60	29	80	62	40	34	100	75	13	50	86	83	45	96	78	16	68	41	100	80	43	57	62	6	54	82	37	98	10	15	39	4	35	72	67	51	82	46	3	64	3	47	20	42	7	48	78	46	9	8	62	88	74	26	36	
59	94	99	30	32	68	49	33	83	5	89	31	49	9	36	53	39	70	69	84	79	42	38	96	56	30	8	56	91	34	45	99	73	93	77	22	92	96	29	84	46	8	77	93	97	52	82	15	80	85	78	51	90	68	75	58	42	29	45	90	92	41	74	3	71	13	15	2	92	97	25	20	69	8	78	70	5	63	41	15	36	77	48	84	5	34	14	30	39	73	42	20	80	69	1	17	67	77	15	64	
43	39	21	68	39	51	81	47	2	73	78	41	45	60	73	69	89	72	51	82	8	74	40	12	13	50	24	37	17	10	37	92	3	55	56	87	21	7	46	57	86	6	70	63	46	48	58	19	64	57	9	75	40	33	35	91	17	41	74	37	17	100	3	84	76	98	87	93	73	54	58	60	80	31	33	38	31	66	94	45	42	43	31	43	27	97	27	53	44	30	100	19	58	70	88	47	20	90	82	46	
71	81	13	36	53	8	3	91	26	52	83	30	85	75	49	95	65	34	32	25	86	58	92	44	92	91	79	58	93	4	23	89	27	61	84	2	32	61	33	16	62	46	70	83	65	86	55	89	65	100	54	71	29	43	89	23	79	81	52	24	80	80	71	76	43	40	90	72	64	65	50	14	92	60	91	7	66	26	12	43	59	84	34	53	29	39	70	79	31	31	2	77	56	40	84	3	14	54	27	51	
13	44	30	36	86	88	99	45	13	90	46	44	74	5	42	31	8	72	100	82	44	46	50	35	73	22	92	80	7	58	52	18	31	50	55	12	17	20	52	10	83	34	66	48	18	70	26	24	84	70	44	20	22	82	68	9	91	6	27	44	71	43	13	98	40	78	79	88	99	33	4	79	63	22	72	46	15	65	93	87	86	91	38	67	32	43	7	83	24	69	70	83	5	27	48	41	9	25	43	53	
75	68	39	25	26	45	97	18	39	55	32	99	2	80	67	15	95	83	1	56	24	43	25	60	17	64	76	56	100	85	9	92	32	24	68	32	14	73	32	22	97	73	61	81	5	57	60	84	92	89	99	92	15	6	15	5	8	66	80	88	78	57	15	87	90	79	51	11	18	8	54	46	62	48	64	20	24	38	88	74	89	81	90	3	75	36	38	44	65	43	48	21	46	72	43	80	94	50	29	20	
33	71	84	44	12	42	70	35	49	85	93	88	76	52	34	79	56	45	98	53	98	6	1	17	79	32	37	68	62	66	28	57	45	23	64	91	69	6	36	61	13	55	22	89	60	3	17	20	40	50	32	28	88	81	55	98	45	93	67	61	90	62	2	93	72	88	11	82	41	8	69	38	82	4	13	28	20	33	61	61	87	26	82	25	20	61	45	94	76	46	51	50	14	14	18	70	92	2	64	26	
